"","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name"
"5902","KING'S PAWN GAME","TRUE",79,"MATE","WHITE","BLITZ","e4","Nc6","e4_d4_Nf3_h3_Bd3","Nc6_e6_b6_Bb7_Nf6",0.969741697416974,"DEFENSE",-0.0747439022228479
"5903","KING'S PAWN GAME","TRUE",49,"MATE","WHITE","BLITZ","e4","e5","e4_d3_Nf3_Nxe5_Bf4","e5_Nf6_d5_dxe4_exd3",1.05721003134796,"NO_DEFENSE",-0.0747439022228479
"5904","KING'S PAWN GAME","FALSE",60,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Nc3_Nd5_Bb5","e5_f6_Nc6_Bc5_Nh6",1.15450310559006,"DEFENSE",-0.0747439022228479
"5905","KING'S PAWN GAME","TRUE",77,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_c4_a3_b4","e5_Nc6_Bc5_Nf6_Bd4",1.08024349750968,"NO_DEFENSE",-0.0747439022228479
"5906","KING'S PAWN GAME","TRUE",107,"MATE","WHITE","BLITZ","e4","e5","e4_c3_Nf3_Be2_O-O","e5_Qh4_Qxe4+_f6_d6",0.973943661971831,"NO_DEFENSE",-0.0747439022228479
"5907","KING'S PAWN GAME","TRUE",98,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Bc4_d3_Qf3","e5_Nc6_Qe7_Nf6_Nd4",0.97112155809268,"NO_DEFENSE",-0.0747439022228479
"5908","KING'S PAWN GAME","TRUE",113,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qh5_Qxe5+_Nf3_Nxe5","e5_Bc5_Qe7_Qxe5_f6",1.23760818253344,"NO_DEFENSE",-0.0747439022228479
"5909","KING'S PAWN GAME","TRUE",111,"MATE","WHITE","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qg5_Qxg7","e5_Nf6_Be7_Nxe4_Bf8",0.923230974632844,"NO_DEFENSE",-0.0747439022228479
"5910","KING'S PAWN GAME","TRUE",33,"MATE","WHITE","BLITZ","e4","e5","e4_c3_d4_Bd3_d5","e5_Nc6_Nf6_Bd6_Ne7",1.03634957463264,"NO_DEFENSE",-0.0747439022228479
"5911","KING'S PAWN GAME","FALSE",172,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qg3_e5","e5_Nf6_Be7_O-O_Ne4",1.12107623318386,"NO_DEFENSE",-0.0747439022228479
"5912","KING'S PAWN GAME","TRUE",50,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_Be3_d4_Bxd4","e5_g6_Bg7_exd4_Bxd4",0.95914266577361,"NO_DEFENSE",-0.0747439022228479
"5913","KING'S PAWN GAME","TRUE",108,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_b3_Ba3_Bxe7","e5_Qe7_Nf6_Nxh5_Bxe7",0.806335493160547,"NO_DEFENSE",-0.0747439022228479
"5914","KING'S PAWN GAME","TRUE",42,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Nc3","e5_Bc5_exd4_Ne7_a6",0.936974789915966,"NO_DEFENSE",-0.0747439022228479
"5915","KING'S PAWN GAME","TRUE",63,"MATE","WHITE","BLITZ","d3","e5","d3_e4_Nc3_Be3_Bxb6","e5_Nf6_Bc5_Bb6_axb6",0.831676136363636,"NO_DEFENSE",-0.0747439022228479
"5916","KING'S PAWN GAME","TRUE",62,"MATE","BLACK","BLITZ","e4","e5","e4_d3_Nc3_h3_Nf3","e5_Nf6_Bc5_Nc6_d6",0.968373493975904,"NO_DEFENSE",-0.0747439022228479
"5917","KING'S PAWN GAME","TRUE",112,"MATE","BLACK","STANDARD","e4","e5","e4_Qh5_Bc4_Qf3_Nc3","e5_Nc6_g6_Nf6_Nd4",0.811831340465702,"NO_DEFENSE",-0.0747439022228479
"5918","KING'S PAWN GAME","TRUE",69,"MATE","WHITE","BLITZ","e4","e5","e4_Ke2_Nf3_c3_a4","e5_Bc5_d6_Bg4_Bxf3+",1.12665782493369,"NO_DEFENSE",-0.0747439022228479
"5919","KING'S PAWN GAME","TRUE",19,"MATE","WHITE","BLITZ","e4","Nc6","e4_d4_Qxd4_Bc4_Bxa6","Nc6_Nxd4_a5_Ra6_bxa6",1.34862385321101,"DEFENSE",-0.0747439022228479
"5920","KING'S PAWN GAME","TRUE",45,"MATE","WHITE","BLITZ","d3","e5","d3_e4_d4_d5_Be3","e5_Bd6_f6_Ne7_c5",1.18263473053892,"NO_DEFENSE",-0.0747439022228479
"5921","KING'S PAWN GAME","FALSE",80,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qh5_Nf3_Bb5+_Bxd7+","e5_Qe7_d6_Bd7_Nxd7",1,"NO_DEFENSE",-0.0747439022228479
"5922","KING'S PAWN GAME","TRUE",69,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d4_dxe5_Bd3","e5_f6_d6_dxe5_Bg4",0.977372721558768,"DEFENSE",-0.0747439022228479
"5923","KING'S PAWN GAME","FALSE",2,"RESIGN","WHITE","STANDARD","e4","e5","e4____","e5____",1.244,"NO_DEFENSE",-0.0747439022228479
"5924","KING'S PAWN GAME","TRUE",150,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Nf3_Qh4_Qg3","e5_Nc6_Nf6_Be7_Nh5",0.996378998189499,"NO_DEFENSE",-0.0747439022228479
"5925","KING'S PAWN GAME","TRUE",69,"RESIGN","WHITE","BLITZ","e4","e5","e4_d3_Nf3_Nc3_g4","e5_h6_Nc6_Nf6_Nxg4",1.05485232067511,"NO_DEFENSE",-0.0747439022228479
"5926","KING'S PAWN GAME","TRUE",121,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_Nf3_d3_Bg5_Nbd2","e5_Qf6_Bc5_Qe6_d6",1.07697160883281,"DEFENSE",-0.0747439022228479
"5927","KING'S PAWN GAME","TRUE",70,"MATE","BLACK","STANDARD","e4","e5","e4_Qh5_Bc4_d4_Bxh6","e5_Nc6_Nh6_exd4_g6",0.970845481049563,"NO_DEFENSE",-0.0747439022228479
"5928","KING'S PAWN GAME","TRUE",63,"OUTOFTIME","WHITE","BLITZ","e4","f6","e4_Nf3_d4_d5_Bc4","f6_e5_Ne7_g6_d6",1.22950819672131,"DEFENSE",-0.0747439022228479
"5929","KING'S PAWN GAME","TRUE",24,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qg5_Qxg7","e5_Nf6_Be7_Nxe4_Bf6",0.883629191321499,"NO_DEFENSE",-0.0747439022228479
"5930","KING'S PAWN GAME","TRUE",27,"RESIGN","WHITE","STANDARD","c3","e5","c3_e4_f3_d4_cxd4","e5_Nf6_Bc5_exd4_Bb6",0.932814710042433,"NO_DEFENSE",-0.0747439022228479
"5931","KING'S PAWN GAME","TRUE",58,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_Nf3_h3_c4","e5_Nc6_d6_a6_Be6",0.943147815679234,"NO_DEFENSE",-0.0747439022228479
"5932","KING'S PAWN GAME","TRUE",19,"MATE","WHITE","STANDARD","e4","d6","e4_d4_dxe5_Nc3_Nf3","d6_e5_Qh4_dxe5_Qf6",1.13735239279055,"DEFENSE",-0.0747439022228479
"5933","KING'S PAWN GAME","TRUE",34,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bc4_O-O_Nc3","e5_f6_Nc6_Bc5_Na5",0.972437553832903,"DEFENSE",-0.0747439022228479
"5934","KING'S PAWN GAME","TRUE",26,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_c3_h3_Nd2","e5_Nc6_Nf6_d5_dxe4",0.990391722099039,"NO_DEFENSE",-0.0747439022228479
"5935","KING'S PAWN GAME","TRUE",17,"MATE","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_Bc4_Qg3","e5_Nf6_Be7_d6_O-O",1.41353996737357,"NO_DEFENSE",-0.0747439022228479
"5936","KING'S PAWN GAME","TRUE",115,"MATE","WHITE","BLITZ","e4","e5","e4_d3_Nf3_h3_Qxf3","e5_d6_Bg4_Bxf3_Nc6",0.928,"NO_DEFENSE",-0.0747439022228479
"5937","KING'S PAWN GAME","FALSE",2,"RESIGN","BLACK","STANDARD","e4","e5","e4____","e5____",0.562666666666667,"NO_DEFENSE",-0.0747439022228479
"5938","KING'S PAWN GAME","TRUE",59,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_d3_Qe2_Bd2_c3","e5_d5_d4_Nc6_Qf6",1.11232449297972,"NO_DEFENSE",-0.0747439022228479
"5939","KING'S PAWN GAME","FALSE",21,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Kxf2","e5_Bc5_Nf6_Bxf2+_Ng4+",0.950830140485313,"NO_DEFENSE",-0.0747439022228479
"5940","KING'S PAWN GAME","FALSE",70,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qh5_Qe2_Nc3_Nf3","e5_Bd6_Nf6_Nc6_Bb4",0.746835443037975,"NO_DEFENSE",-0.0747439022228479
"5941","KING'S PAWN GAME","TRUE",49,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nc3_f3_Bd3_Qe2","e5_Nf6_Nc6_d5_d4",0.90520694259012,"NO_DEFENSE",-0.0747439022228479
"5942","KING'S PAWN GAME","TRUE",52,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qf3_h3_c3_Ne2","e5_Nf6_Bb4_Bc5_b6",1.10592105263158,"NO_DEFENSE",-0.0747439022228479
"5943","KING'S PAWN GAME","TRUE",24,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Nxe5_Qh5+_Qxe5+","e5_f6_fxe5_g6_Qe7",0.990627253064167,"DEFENSE",-0.0747439022228479
"5944","KING'S PAWN GAME","TRUE",63,"MATE","WHITE","BULLET","e4","e5","e4_Ne2_d3_f3_h4","e5_Nf6_Bc5_d6_h5",1.05413313825896,"NO_DEFENSE",-0.0747439022228479
"5945","KING'S PAWN GAME","TRUE",36,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_d4_Bc4_b3","e5_f6_Nc6_b6_Bb7",0.845461365341335,"DEFENSE",-0.0747439022228479
"5946","KING'S PAWN GAME","TRUE",41,"MATE","WHITE","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qg5_Bc4","e5_Nf6_Be7_O-O_Nxe4",0.917857142857143,"NO_DEFENSE",-0.0747439022228479
"5947","KING'S PAWN GAME","TRUE",41,"MATE","WHITE","STANDARD","d4","d5","d4_e4_Nf3_Nc3_Qxf3","d5_e5_dxe4_exf3_exd4",0.967658473479948,"NO_DEFENSE",-0.0747439022228479
"5948","KING'S PAWN GAME","FALSE",5,"RESIGN","WHITE","BLITZ","e4","Nc6","e4_d4_Nf3__","Nc6_e6___",1.00333333333333,"DEFENSE",-0.0747439022228479
"5949","KING'S PAWN GAME","TRUE",53,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_c3_d4_cxd4","e5_Qf6_Bc5_exd4_Bb4+",0.946666666666667,"DEFENSE",-0.0747439022228479
"5950","KING'S PAWN GAME","TRUE",22,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qh5_d3_Qe2_Nh3","e5_Qf6_g6_Nh6_Bg7",0.976461655277145,"NO_DEFENSE",-0.0747439022228479
"5951","KING'S PAWN GAME","TRUE",72,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Bxh6","e5_Qf6_Bc5_Nh6_Qxh6",0.919354838709677,"DEFENSE",-0.0747439022228479
"5952","KING'S PAWN GAME","TRUE",40,"MATE","BLACK","BLITZ","e4","e5","e4_Qf3_c3_Bc4_g4","e5_Nc6_Nf6_d6_Bxg4",0.946142649199418,"NO_DEFENSE",-0.0747439022228479
"5953","KING'S PAWN GAME","TRUE",85,"MATE","WHITE","BLITZ","d3","e5","d3_e4_Nd2_Bxd2_Qe2","e5_Bb4+_Bxd2+_d5_f6",1.39795918367347,"NO_DEFENSE",-0.0747439022228479
"5954","KING'S PAWN GAME","TRUE",44,"RESIGN","WHITE","BLITZ","e4","e5","e4_b4_c3_Nf3_g4","e5_Bxb4_Bf8_Nc6_d6",1.06082036775106,"NO_DEFENSE",-0.0747439022228479
"5955","KING'S PAWN GAME","FALSE",63,"RESIGN","WHITE","STANDARD","e4","e5","e4_a3_Bb5_Bxc6_d3","e5_Nc6_a6_dxc6_Nf6",0.859543010752688,"NO_DEFENSE",-0.0747439022228479
"5956","KING'S PAWN GAME","TRUE",56,"MATE","BLACK","BLITZ","e4","e5","e4_Qf3_c3_Bc4_Ne2","e5_Nf6_Nc6_Be7_O-O",1.12696148359486,"NO_DEFENSE",-0.0747439022228479
"5957","KING'S PAWN GAME","TRUE",61,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d4_d5_Nxd4","e5_f6_Nc6_Nd4_exd4",0.898657718120805,"DEFENSE",-0.0747439022228479
"5958","KING'S PAWN GAME","FALSE",39,"MATE","WHITE","BLITZ","e4","e5","e4_Qf3_c3_Bc4_h3","e5_Nc6_Nf6_d6_Qe7",1.26733333333333,"NO_DEFENSE",-0.0747439022228479
"5959","KING'S PAWN GAME","FALSE",59,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_d3_c3_d4","e5_f6_Nc6_d6_Bg4",1.00533333333333,"DEFENSE",-0.0747439022228479
"5960","KING'S PAWN GAME","TRUE",7,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_Qxh8_","e5_g6_Be7__",1.12040374909877,"NO_DEFENSE",-0.0747439022228479
"5961","KING'S PAWN GAME","TRUE",60,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_d4_dxe5_exd6","e5_f6_c6_d5_Bxd6",0.995812979762736,"DEFENSE",-0.0747439022228479
"5962","KING'S PAWN GAME","TRUE",80,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_d3_Be2_Nc3","e5_Qf6_h6_Ne7_c6",1.05215281989084,"DEFENSE",-0.0747439022228479
"5963","KING'S PAWN GAME","TRUE",39,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_d3_Qg3","e5_Nf6_Be7_d6_O-O",1.31736526946108,"NO_DEFENSE",-0.0747439022228479
"5964","KING'S PAWN GAME","TRUE",36,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_Bg5_Bxf6_exd5","e5_Nf6_d5_gxf6_Qxd5",0.940964722822174,"NO_DEFENSE",-0.0747439022228479
"5965","KING'S PAWN GAME","TRUE",56,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_d3_c4_Bxg5","e5_f6_Ne7_g5_fxg5",1.04232283464567,"DEFENSE",-0.0747439022228479
"5966","KING'S PAWN GAME","TRUE",58,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Bc4_Qf3_c3","e5_Nc6_g6_Nf6_Bg7",0.979461756373938,"NO_DEFENSE",-0.0747439022228479
"5967","KING'S PAWN GAME","TRUE",42,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qf3_c3_Bc4_h3","e5_Nc6_Nf6_Be7_O-O",0.795169946332737,"NO_DEFENSE",-0.0747439022228479
"5968","KING'S PAWN GAME","TRUE",29,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_Nf3_Nc3_Nb5","e5_Nc6_d5_d4_a6",0.955408753096614,"NO_DEFENSE",-0.0747439022228479
"5969","KING'S PAWN GAME","TRUE",64,"MATE","BLACK","BLITZ","e4","Nc6","e4_d4_Na3_d5_dxc6","Nc6_Nb4_c6_d6_Nxc6",0.886676875957121,"DEFENSE",-0.0747439022228479
"5970","KING'S PAWN GAME","TRUE",17,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d4_d5","e5_f6_g6_Qe7_Bg7",1.12745936698033,"DEFENSE",-0.0747439022228479
"5971","KING'S PAWN GAME","TRUE",86,"MATE","BLACK","STANDARD","e4","e5","e4_d3_Nf3_c3_Bg5","e5_Bc5_Nc6_Nf6_d6",0.919682259488085,"NO_DEFENSE",-0.0747439022228479
"5972","KING'S PAWN GAME","FALSE",124,"MATE","BLACK","STANDARD","e4","e5","e4_d3_Nf3_Nxe5_Be2","e5_Bc5_Qf6_Qxe5_Qf6",1.44508670520231,"NO_DEFENSE",-0.0747439022228479
"5973","KING'S PAWN GAME","FALSE",24,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Qxf7+_d4_Be2","e5_Nc6_Kxf7_Nxd4_Nxc2+",0.829333333333333,"NO_DEFENSE",-0.0747439022228479
"5974","KING'S PAWN GAME","TRUE",108,"MATE","BLACK","BLITZ","e4","e5","e4_Qf3_c4_b3_exd5","e5_Nf6_c6_d5_cxd5",1.3616680032077,"NO_DEFENSE",-0.0747439022228479
"5975","KING'S PAWN GAME","TRUE",36,"OUTOFTIME","BLACK","STANDARD","e4","e5","e4_Nf3_d4_Nxd4_Nf3","e5_Qf6_exd4_Bc5_h6",0.862183020948181,"DEFENSE",-0.0747439022228479
"5976","KING'S PAWN GAME","TRUE",49,"RESIGN","WHITE","BLITZ","e4","d6","e4_d4_dxe5_Bxh6_exd6","d6_e5_Nh6_gxh6_cxd6",1.21223021582734,"DEFENSE",-0.0747439022228479
"5977","KING'S PAWN GAME","FALSE",72,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Bc4_Nc3","e5_f6_d6_Ne7_Nbc6",0.949203942380591,"DEFENSE",-0.0747439022228479
"5978","KING'S PAWN GAME","TRUE",71,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_f4_Nf3_Nc3","e5_Nf6_Nc6_d5_Bg4",0.838039424613745,"NO_DEFENSE",-0.0747439022228479
"5979","KING'S PAWN GAME","TRUE",39,"RESIGN","WHITE","BLITZ","e4","e5","e4_g3_Bg2_Nf3_Nc3","e5_Nc6_Bc5_d5_dxe4",0.987611837577426,"NO_DEFENSE",-0.0747439022228479
"5980","KING'S PAWN GAME","TRUE",76,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Qh5+_Qxe5+","e5_f6_fxe5_Ke7_Kf7",0.984172661870504,"DEFENSE",-0.0747439022228479
"5981","KING'S PAWN GAME","TRUE",29,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Nc3_exf5_Nxe5","e5_f6_f5_Nf6_Qe7",0.805333333333333,"DEFENSE",-0.0747439022228479
"5982","KING'S PAWN GAME","TRUE",79,"MATE","WHITE","BLITZ","e4","e5","e4_Qh5_Bc4_Qf3_d4","e5_d6_g6_Nh6_Bd7",0.992641648270787,"NO_DEFENSE",-0.0747439022228479
"5983","KING'S PAWN GAME","TRUE",76,"MATE","BLACK","BLITZ","e4","e5","e4_d3_f3_Bd2_a3","e5_d5_d4_Nc6_a6",1.27131782945736,"NO_DEFENSE",-0.0747439022228479
"5984","KING'S PAWN GAME","TRUE",16,"RESIGN","WHITE","STANDARD","e4","e5","e4_d4_dxe5_Qxd8+_Nf3","e5_d6_dxe5_Kxd8_Nc6",1.01174934725849,"DEFENSE",-0.0747439022228479
"5985","KING'S PAWN GAME","TRUE",50,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_Nc3","e5_Qf6_Bc5_d6_c6",0.993753549119818,"DEFENSE",-0.0747439022228479
"5986","KING'S PAWN GAME","TRUE",120,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_d4_dxe5_Bg5","e5_Qe7_Nf6_Nxh5_Qxe5",1.05952380952381,"NO_DEFENSE",-0.0747439022228479
"5987","KING'S PAWN GAME","TRUE",44,"MATE","BLACK","BLITZ","e4","e5","e4_Bd3_Nf3_O-O_exd5","e5_Nc6_Nf6_d5_Nxd5",0.855263157894737,"NO_DEFENSE",-0.0747439022228479
"5988","KING'S PAWN GAME","TRUE",58,"RESIGN","BLACK","STANDARD","e4","e5","e4_d3_g4_g5_h4","e5_Nf6_Nc6_Ng8_f6",0.970355731225296,"NO_DEFENSE",-0.0747439022228479
"5989","KING'S PAWN GAME","TRUE",49,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Qf6_Bc5_d6_Bg4",1.0450643776824,"DEFENSE",-0.0747439022228479
"5990","KING'S PAWN GAME","TRUE",97,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_c3_d4","e5_Qf6_h6_g5_d6",1.07372013651877,"DEFENSE",-0.0747439022228479
"5991","KING'S PAWN GAME","FALSE",42,"RESIGN","BLACK","STANDARD","e4","e5","e4_Be2_Nh3_g4_d3","e5_Bc5_d5_h5_Qf6",0.626994680851064,"NO_DEFENSE",-0.0747439022228479
"5992","KING'S PAWN GAME","TRUE",25,"MATE","WHITE","BLITZ","e4","e5","e4_Qh5_Be2_Qf3_Bc4","e5_Nc6_g6_Nf6_Bc5",0.939691444600281,"NO_DEFENSE",-0.0747439022228479
"5993","KING'S PAWN GAME","TRUE",19,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Nxe5_d4_dxc5","e5_Bc5_d6_dxe5_Qxd1+",1.12005649717514,"NO_DEFENSE",-0.0747439022228479
"5994","KING'S PAWN GAME","TRUE",47,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Bc4_Nc3_Nxe5","e5_f6_c6_b5_fxe5",1.13199577613516,"DEFENSE",-0.0747439022228479
"5995","KING'S PAWN GAME","TRUE",32,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_d3_Nc3_d4","e5_Qf6_h5_c6_c5",1.1441647597254,"DEFENSE",-0.0747439022228479
"5996","KING'S PAWN GAME","TRUE",54,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_d3_Be3_d4","e5_Qf6_h6_c6_Bd6",1.01708860759494,"DEFENSE",-0.0747439022228479
"5997","KING'S PAWN GAME","TRUE",67,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Nc3_d4_Qxd4","e5_Qf6_c6_exd4_b6",1.32973701955496,"DEFENSE",-0.0747439022228479
"5998","KING'S PAWN GAME","TRUE",27,"RESIGN","WHITE","STANDARD","e4","e5","e4_d4_d5_Nc3_Nf3","e5_d6_c6_Nf6_cxd5",0.830480397570403,"DEFENSE",-0.0747439022228479
"5999","KING'S PAWN GAME","TRUE",54,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Ng4_e5","e5_c6_f6_d5_Bxg4",1.03214285714286,"NO_DEFENSE",-0.0747439022228479
"6000","KING'S PAWN GAME","TRUE",123,"MATE","WHITE","BLITZ","e4","e5","e4_d3_exd5_a3_Nc3","e5_d5_Qxd5_Bf5_Qa5",1.12408272181454,"NO_DEFENSE",-0.0747439022228479
"6001","KING'S PAWN GAME","TRUE",84,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Nf3_Qg5_Nxg5","e5_Qe7_d6_Qxg5_Be7",0.994713656387665,"NO_DEFENSE",-0.0747439022228479
"6002","KING'S PAWN GAME","FALSE",78,"RESIGN","BLACK","STANDARD","e4","e5","e4_d3_Nf3_Nc3_Be3","e5_Nc6_Nf6_Bc5_Nd4",1,"NO_DEFENSE",-0.0747439022228479
"6003","KING'S PAWN GAME","TRUE",164,"MATE","BLACK","BLITZ","e4","e5","e4_d3_Bd2_Nf3_Be2","e5_Nc6_Bc5_h6_Nf6",0.892363199037883,"NO_DEFENSE",-0.0747439022228479
"6004","KING'S PAWN GAME","TRUE",37,"MATE","WHITE","BLITZ","e4","Nc6","e4_d4_Bd2_d5_Bc3","Nc6_Nb4_Nc6_Ne5_Ng6",1.21057347670251,"DEFENSE",-0.0747439022228479
"6005","KING'S PAWN GAME","TRUE",108,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Nc3_d4_Nxd4","e5_Qf6_c6_exd4_Bc5",1.09833971902937,"DEFENSE",-0.0747439022228479
"6006","KING'S PAWN GAME","TRUE",23,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Bc4_Nxe5_Nxf7","e5_Bc5_Nf6_O-O_Qe7",1.44372093023256,"NO_DEFENSE",-0.0747439022228479
"6007","KING'S PAWN GAME","TRUE",64,"RESIGN","BLACK","BLITZ","e4","e5","e4_Qh5_Qxe5+_f3_Bc4","e5_Nf6_Be7_O-O_Re8",0.881278538812785,"NO_DEFENSE",-0.0747439022228479
"6008","KING'S PAWN GAME","TRUE",57,"MATE","WHITE","BLITZ","e4","e5","e4_d3_b3_exd5_Bb2","e5_Nf6_d5_Nxd5_f6",1.1433046202036,"NO_DEFENSE",-0.0747439022228479
"6009","KING'S PAWN GAME","TRUE",57,"RESIGN","WHITE","BLITZ","e4","e5","e4_c3_f3_d4_dxe5","e5_Nf6_Nc6_Be7_Nxe5",0.920595533498759,"NO_DEFENSE",-0.0747439022228479
"6010","KING'S PAWN GAME","TRUE",2,"RESIGN","BLACK","BLITZ","e4","e5","e4____","e5____",1.03101265822785,"NO_DEFENSE",-0.0747439022228479
"6011","KING'S PAWN GAME","TRUE",43,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Bc5_Nf6_O-O_d6",1.36730769230769,"NO_DEFENSE",-0.0747439022228479
"6012","KING'S PAWN GAME","TRUE",48,"MATE","BLACK","BLITZ","e4","e5","e4_d4_d5_f3_Bg5","e5_d6_Nf6_c6_cxd5",0.919766593727206,"DEFENSE",-0.0747439022228479
"6013","KING'S PAWN GAME","TRUE",48,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qf3_Nc3_Nxf3_Nxe5","e5_Qf6_Qxf3_c6_d6",0.992779783393502,"NO_DEFENSE",-0.0747439022228479
"6014","KING'S PAWN GAME","TRUE",45,"RESIGN","WHITE","STANDARD","e4","e5","e4_d3_f3_g3_c3","e5_d6_f6_g6_c6",1.25357142857143,"NO_DEFENSE",-0.0747439022228479
"6015","KING'S PAWN GAME","TRUE",128,"MATE","BLACK","BLITZ","e4","e5","e4_Qf3_Bc4_Nc3_g3","e5_Nf6_Bc5_O-O_d6",0.936955063715627,"NO_DEFENSE",-0.0747439022228479
"6016","KING'S PAWN GAME","TRUE",91,"RESIGN","WHITE","STANDARD","e4","e5","e4_d3_Bd2_b4_c4","e5_Bb4+_Bc5_Bd6_Qf6",1.02514792899408,"NO_DEFENSE",-0.0747439022228479
"6017","KING'S PAWN GAME","TRUE",41,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_Qxg7_Qxh8","e5_a5_Be7_Bf8_d5",1.41482194417709,"NO_DEFENSE",-0.0747439022228479
"6018","KING'S PAWN GAME","FALSE",70,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_c3_d4","e5_Qf6_h6_d6_Be6",0.975177304964539,"DEFENSE",-0.0747439022228479
"6019","KING'S PAWN GAME","TRUE",40,"MATE","BLACK","STANDARD","e4","e5","e4_Qf3_Bc4_Nh3_Qg3","e5_Nh6_d6_Bg4_Nc6",1.00709219858156,"NO_DEFENSE",-0.0747439022228479
"6020","KING'S PAWN GAME","FALSE",56,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_c3_d4_cxd4_e5","e5_Nc6_exd4_Nf6_Ne4",0.778733866011063,"NO_DEFENSE",-0.0747439022228479
"6021","KING'S PAWN GAME","TRUE",65,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Be3","e5_f6_exd4_Bc5_g6",1.11250983477577,"DEFENSE",-0.0747439022228479
"6022","KING'S PAWN GAME","FALSE",2,"OUTOFTIME","BLACK","STANDARD","e4","e5","e4____","e5____",0.94577553593947,"NO_DEFENSE",-0.0747439022228479
"6023","KING'S PAWN GAME","TRUE",5,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_Qg4_Bc4__","e5_Qf6___",0.961488250652741,"NO_DEFENSE",-0.0747439022228479
